monster ID,monster type,number of arms,number of legs,power level,uuid
8330,ghost,2,0,40,8330
8331,zombie,2,1,25,8331
8332,spider,4,4,64,8332
8333,dragon,2,4,82,8333
8334,ghost,1,2,30,8334
8335,dragon,4,2,94,8335
8336,dragon,4,2,82,8336
8337,spider,4,4,40,8337
8338,goblin,3,2,3,8338
8339,dragon,2,2,91,8339
8340,goblin,3,2,18,8340
8341,goblin,4,2,17,8341
8342,spider,4,4,65,8342
8343,zombie,1,1,26,8343
8344,dragon,2,2,82,8344
8345,ghost,2,2,55,8345
8346,zombie,0,2,35,8346
8347,spider,4,4,47,8347
8348,spider,4,4,56,8348
8349,dragon,4,2,94,8349
8350,ghost,1,2,34,8350
8351,ghost,2,2,60,8351
8352,dragon,2,2,97,8352
8353,ghost,2,0,31,8353
8354,dragon,4,4,80,8354
8355,zombie,1,2,32,8355
8356,dragon,2,2,92,8356
8357,goblin,1,2,8,8357
8358,zombie,0,1,16,8358
8359,dragon,2,4,90,8359
8360,ghost,0,0,30,8360
8361,zombie,0,0,23,8361
8362,ghost,0,0,45,8362
8363,goblin,2,2,0,8363
8364,spider,4,4,61,8364
8365,goblin,4,2,8,8365
8366,spider,4,4,63,8366
8367,dragon,2,4,92,8367
8368,goblin,4,2,19,8368
8369,dragon,2,2,98,8369
8370,ghost,2,0,47,8370
8371,goblin,2,2,12,8371
8372,goblin,3,2,18,8372
8373,zombie,2,0,21,8373
8374,dragon,2,4,81,8374
8375,spider,4,4,63,8375
8376,dragon,4,4,84,8376
8377,ghost,0,0,59,8377
8378,dragon,4,4,87,8378
8379,goblin,3,2,15,8379
8380,goblin,3,2,3,8380
8381,dragon,2,2,88,8381
8382,ghost,1,2,46,8382
8383,dragon,2,2,89,8383
8384,dragon,4,2,89,8384
8385,goblin,1,2,9,8385
8386,spider,4,4,67,8386
8387,goblin,2,2,25,8387
8388,goblin,1,2,28,8388
8389,goblin,4,2,5,8389
8390,goblin,3,2,6,8390
8391,dragon,2,4,92,8391
8392,spider,4,4,61,8392
8393,zombie,1,1,27,8393
8394,goblin,3,2,5,8394
8395,dragon,4,2,86,8395
8396,ghost,1,0,57,8396
8397,zombie,0,0,20,8397
8398,dragon,2,4,89,8398
8399,spider,4,4,59,8399
8400,ghost,0,2,35,8400
8401,ghost,2,0,47,8401
8402,goblin,3,2,0,8402
8403,ghost,1,0,46,8403
8404,spider,4,4,69,8404
8405,zombie,0,2,33,8405
8406,ghost,2,0,42,8406
8407,ghost,2,0,51,8407
8408,dragon,4,2,83,8408
8409,dragon,2,2,90,8409
8410,ghost,1,2,39,8410
8411,zombie,0,1,38,8411
8412,spider,4,4,40,8412
8413,ghost,0,0,49,8413
8414,ghost,1,0,56,8414
8415,spider,4,4,35,8415
8416,dragon,4,4,89,8416
8417,spider,4,4,41,8417
8418,zombie,2,2,14,8418
8419,dragon,4,4,96,8419
8420,spider,4,4,47,8420
8421,spider,4,4,46,8421
8422,dragon,4,2,90,8422
8423,dragon,4,2,97,8423
8424,dragon,4,4,98,8424
8425,ghost,0,2,40,8425
8426,spider,4,4,39,8426
8427,dragon,4,2,90,8427
8428,dragon,4,2,80,8428
8429,dragon,2,4,89,8429
8430,spider,4,4,71,8430
8431,goblin,4,2,23,8431
8432,zombie,0,2,28,8432
8433,spider,4,4,67,8433
8434,goblin,4,2,28,8434
8435,ghost,2,2,35,8435
8436,ghost,0,2,45,8436
8437,spider,4,4,45,8437
8438,zombie,2,1,25,8438
8439,spider,4,4,46,8439
8440,ghost,2,0,35,8440
8441,goblin,4,2,10,8441
8442,zombie,0,0,21,8442
8443,zombie,2,1,40,8443
8444,dragon,4,4,92,8444
8445,zombie,2,0,14,8445
8446,spider,4,4,74,8446
8447,dragon,2,4,100,8447
8448,zombie,0,2,10,8448
8449,goblin,3,2,16,8449
8450,dragon,2,4,93,8450
8451,dragon,4,2,97,8451
8452,zombie,1,0,14,8452
8453,goblin,1,2,14,8453
8454,ghost,1,0,59,8454
8455,zombie,0,2,28,8455
8456,goblin,4,2,24,8456
8457,goblin,4,2,23,8457
8458,spider,4,4,49,8458
8459,zombie,1,1,37,8459
8460,spider,4,4,40,8460
8461,dragon,2,4,92,8461
8462,ghost,1,0,52,8462
8463,spider,4,4,35,8463
8464,dragon,2,2,99,8464
8465,spider,4,4,58,8465
8466,ghost,2,2,51,8466
8467,ghost,1,0,45,8467
8468,ghost,2,0,30,8468
8469,goblin,2,2,21,8469
8470,dragon,2,2,87,8470
8471,ghost,1,2,53,8471
8472,goblin,3,2,29,8472
8473,spider,4,4,49,8473
8474,goblin,3,2,28,8474
8475,dragon,4,2,81,8475
8476,ghost,2,2,38,8476
8477,goblin,2,2,5,8477
8478,spider,4,4,61,8478
8479,zombie,2,2,12,8479
8480,spider,4,4,52,8480
8481,goblin,1,2,13,8481
8482,dragon,4,4,83,8482
8483,spider,4,4,67,8483
8484,spider,4,4,44,8484
8485,spider,4,4,42,8485
8486,goblin,3,2,4,8486
8487,zombie,1,2,17,8487
8488,ghost,0,2,47,8488
8489,spider,4,4,48,8489
8490,ghost,2,2,54,8490
8491,zombie,2,0,39,8491
8492,dragon,4,4,91,8492
8493,dragon,4,2,94,8493
8494,goblin,2,2,17,8494
8495,spider,4,4,63,8495
8496,zombie,0,1,36,8496
8497,dragon,2,4,95,8497
8498,dragon,2,2,97,8498
8499,goblin,1,2,16,8499
8500,dragon,4,2,90,8500
8501,spider,4,4,63,8501
8502,dragon,2,2,95,8502
8503,goblin,2,2,14,8503
8504,goblin,4,2,17,8504
8505,spider,4,4,69,8505
8506,goblin,2,2,22,8506
8507,spider,4,4,57,8507
8508,zombie,2,2,39,8508
8509,dragon,2,4,91,8509
8510,dragon,4,2,90,8510
8511,spider,4,4,63,8511
8512,ghost,1,0,54,8512
8513,spider,4,4,45,8513
8514,dragon,4,2,87,8514
8515,spider,4,4,51,8515
8516,dragon,4,4,100,8516
8517,dragon,2,2,98,8517
8518,spider,4,4,37,8518
8519,spider,4,4,53,8519
8520,zombie,0,2,37,8520
8521,zombie,0,1,24,8521
8522,dragon,2,2,80,8522
8523,spider,4,4,71,8523
8524,ghost,1,0,31,8524
8525,dragon,2,4,99,8525
8526,goblin,2,2,16,8526
8527,spider,4,4,37,8527
8528,goblin,2,2,0,8528
8529,ghost,2,0,41,8529
8530,spider,4,4,61,8530
8531,zombie,0,0,20,8531
8532,zombie,2,1,23,8532
8533,zombie,1,1,19,8533
8534,goblin,3,2,1,8534
8535,ghost,0,2,44,8535
8536,spider,4,4,42,8536
8537,spider,4,4,41,8537
8538,spider,4,4,74,8538
8539,zombie,2,2,14,8539
8540,goblin,1,2,8,8540
8541,dragon,2,4,92,8541
8542,dragon,4,4,100,8542
8543,spider,4,4,59,8543
8544,spider,4,4,41,8544
8545,zombie,1,1,27,8545
8546,spider,4,4,70,8546
8547,goblin,2,2,29,8547
8548,ghost,1,0,43,8548
8549,zombie,1,1,38,8549
8550,dragon,4,4,86,8550
8551,goblin,3,2,16,8551
8552,spider,4,4,46,8552
8553,ghost,0,0,53,8553
8554,goblin,3,2,5,8554
8555,ghost,0,2,43,8555
8556,goblin,4,2,8,8556
8557,zombie,0,2,27,8557
8558,ghost,1,2,32,8558
8559,ghost,1,2,57,8559
8560,dragon,4,4,97,8560
8561,zombie,2,2,40,8561
8562,zombie,2,2,16,8562
8563,dragon,4,2,82,8563
8564,spider,4,4,41,8564
8565,spider,4,4,35,8565
8566,ghost,2,0,53,8566
8567,ghost,0,2,34,8567
8568,dragon,4,4,87,8568
8569,spider,4,4,47,8569
8570,goblin,4,2,29,8570
8571,dragon,4,4,95,8571
8572,spider,4,4,67,8572
8573,goblin,3,2,15,8573
8574,spider,4,4,68,8574
8575,zombie,2,1,18,8575
8576,spider,4,4,72,8576
8577,zombie,2,0,12,8577
8578,ghost,0,0,43,8578
8579,spider,4,4,74,8579
8580,goblin,1,2,15,8580
8581,dragon,2,4,84,8581
8582,ghost,2,2,48,8582
8583,spider,4,4,64,8583
8584,ghost,2,2,46,8584
8585,goblin,4,2,6,8585
8586,dragon,2,4,82,8586
8587,ghost,2,2,36,8587
8588,zombie,1,0,35,8588
8589,zombie,1,1,12,8589
8590,spider,4,4,38,8590
8591,zombie,1,1,10,8591
8592,zombie,2,1,24,8592
8593,goblin,3,2,27,8593
8594,ghost,2,0,56,8594
8595,spider,4,4,59,8595
8596,dragon,2,4,82,8596
8597,dragon,2,2,90,8597
8598,goblin,3,2,30,8598
8599,dragon,2,4,90,8599
8600,spider,4,4,42,8600
8601,ghost,2,2,40,8601
8602,dragon,2,2,88,8602
8603,zombie,1,0,25,8603
8604,goblin,2,2,1,8604
8605,dragon,2,2,85,8605
8606,zombie,1,0,32,8606
8607,dragon,2,4,80,8607
8608,spider,4,4,73,8608
8609,goblin,3,2,15,8609
8610,spider,4,4,54,8610
8611,spider,4,4,57,8611
8612,ghost,0,2,47,8612
8613,spider,4,4,66,8613
8614,dragon,2,4,83,8614
8615,goblin,1,2,27,8615
8616,dragon,2,4,93,8616
8617,zombie,0,0,23,8617
8618,ghost,2,2,47,8618
8619,dragon,4,4,80,8619
8620,dragon,4,4,83,8620
8621,goblin,1,2,26,8621
8622,ghost,2,0,37,8622
8623,spider,4,4,46,8623
8624,spider,4,4,38,8624
8625,zombie,0,0,40,8625
8626,spider,4,4,40,8626
8627,ghost,1,0,39,8627
8628,spider,4,4,41,8628
8629,ghost,2,0,44,8629
8630,spider,4,4,43,8630
8631,dragon,2,4,90,8631
8632,zombie,2,2,31,8632
8633,ghost,2,2,32,8633
8634,spider,4,4,57,8634
8635,dragon,4,2,99,8635
8636,dragon,4,2,88,8636
8637,goblin,1,2,7,8637
8638,zombie,0,2,38,8638
8639,ghost,1,0,36,8639
8640,goblin,1,2,16,8640
8641,dragon,2,4,87,8641
8642,zombie,0,0,28,8642
8643,ghost,0,2,55,8643
8644,goblin,2,2,0,8644
8645,goblin,4,2,4,8645
8646,spider,4,4,75,8646
8647,zombie,2,2,28,8647
8648,goblin,4,2,15,8648
8649,zombie,1,2,13,8649
8650,dragon,2,2,85,8650
8651,ghost,2,0,60,8651
8652,zombie,2,2,19,8652
8653,goblin,1,2,25,8653
8654,goblin,1,2,7,8654
8655,ghost,2,2,59,8655
8656,ghost,2,2,59,8656
8657,zombie,0,1,17,8657
8658,spider,4,4,59,8658
8659,spider,4,4,72,8659
8660,goblin,1,2,6,8660
8661,spider,4,4,36,8661
8662,ghost,2,0,51,8662
8663,dragon,2,4,92,8663
8664,spider,4,4,70,8664
8665,zombie,0,2,14,8665
8666,ghost,1,0,44,8666
8667,goblin,2,2,17,8667
8668,spider,4,4,35,8668
8669,zombie,2,0,35,8669
8670,ghost,0,0,59,8670
8671,goblin,2,2,28,8671
8672,zombie,1,1,38,8672
8673,goblin,1,2,12,8673
8674,ghost,2,2,49,8674
8675,dragon,2,2,97,8675
8676,dragon,4,2,99,8676
8677,dragon,4,2,94,8677
8678,zombie,1,2,37,8678
8679,spider,4,4,41,8679
8680,spider,4,4,49,8680
8681,goblin,1,2,14,8681
8682,ghost,0,0,41,8682
8683,ghost,0,0,46,8683
8684,zombie,2,0,10,8684
8685,ghost,1,2,31,8685
8686,ghost,0,0,55,8686
8687,ghost,2,0,38,8687
8688,goblin,2,2,1,8688
8689,goblin,2,2,23,8689
8690,zombie,2,1,16,8690
8691,spider,4,4,46,8691
8692,goblin,1,2,19,8692
8693,goblin,2,2,10,8693
8694,ghost,0,0,52,8694
8695,ghost,1,0,39,8695
8696,zombie,1,1,40,8696
8697,dragon,2,2,98,8697
8698,zombie,0,0,11,8698
8699,dragon,2,4,97,8699
8700,goblin,3,2,27,8700
8701,zombie,2,1,22,8701
8702,spider,4,4,60,8702
8703,zombie,2,1,26,8703
8704,spider,4,4,54,8704
8705,goblin,1,2,11,8705
8706,dragon,2,4,87,8706
8707,zombie,1,0,29,8707
8708,spider,4,4,53,8708
8709,zombie,2,2,18,8709
8710,dragon,2,2,96,8710
8711,zombie,2,2,12,8711
8712,goblin,1,2,14,8712
8713,dragon,4,2,93,8713
8714,spider,4,4,75,8714
8715,zombie,0,0,27,8715
8716,zombie,0,1,23,8716
8717,dragon,4,2,89,8717
8718,spider,4,4,50,8718
8719,spider,4,4,54,8719
8720,zombie,2,0,29,8720
8721,zombie,0,0,11,8721
8722,ghost,2,0,31,8722
8723,spider,4,4,38,8723
8724,dragon,2,4,97,8724
8725,dragon,4,4,81,8725
8726,zombie,1,2,29,8726
8727,ghost,2,2,39,8727
8728,spider,4,4,59,8728
8729,zombie,1,1,40,8729
8730,spider,4,4,60,8730
8731,dragon,4,2,86,8731
8732,spider,4,4,36,8732
8733,dragon,2,4,90,8733
8734,ghost,2,2,31,8734
8735,goblin,4,2,28,8735
8736,spider,4,4,54,8736
8737,spider,4,4,56,8737
8738,ghost,2,0,45,8738
8739,dragon,2,4,86,8739
8740,goblin,1,2,29,8740
8741,zombie,2,1,13,8741
8742,spider,4,4,44,8742
8743,goblin,4,2,19,8743
8744,zombie,1,1,12,8744
8745,zombie,1,1,18,8745
8746,spider,4,4,64,8746
8747,ghost,2,2,45,8747
8748,dragon,4,2,80,8748
8749,zombie,1,1,34,8749
8750,spider,4,4,63,8750
8751,ghost,1,2,55,8751
8752,ghost,1,2,36,8752
8753,zombie,0,0,19,8753
8754,goblin,4,2,18,8754
8755,spider,4,4,52,8755
8756,goblin,2,2,11,8756
8757,zombie,1,1,11,8757
8758,goblin,3,2,14,8758
8759,zombie,1,2,26,8759
8760,goblin,1,2,28,8760
8761,dragon,4,2,90,8761
8762,ghost,0,2,42,8762
8763,ghost,0,2,41,8763
8764,zombie,2,1,32,8764
8765,spider,4,4,72,8765
8766,zombie,2,2,31,8766
8767,spider,4,4,72,8767
8768,goblin,1,2,14,8768
8769,goblin,3,2,10,8769
8770,goblin,2,2,17,8770
8771,ghost,1,2,55,8771
8772,zombie,2,0,15,8772
8773,dragon,4,4,87,8773
8774,dragon,2,4,94,8774
8775,ghost,2,0,47,8775
8776,dragon,2,4,91,8776
8777,ghost,0,2,50,8777
8778,zombie,2,2,23,8778
8779,goblin,4,2,26,8779
8780,goblin,3,2,17,8780
8781,spider,4,4,48,8781
8782,zombie,2,2,39,8782
8783,zombie,0,0,25,8783
8784,spider,4,4,60,8784
8785,dragon,4,2,87,8785
8786,goblin,2,2,4,8786
8787,dragon,2,2,84,8787
8788,ghost,0,2,53,8788
8789,dragon,2,4,91,8789
8790,spider,4,4,72,8790
8791,zombie,1,0,13,8791
8792,ghost,2,2,58,8792
8793,spider,4,4,41,8793
8794,spider,4,4,55,8794
8795,spider,4,4,74,8795
8796,goblin,2,2,7,8796
8797,dragon,4,2,97,8797
8798,dragon,4,4,86,8798
8799,dragon,4,4,89,8799
8800,goblin,2,2,3,8800
8801,zombie,0,0,30,8801
8802,zombie,0,0,35,8802
8803,dragon,4,4,92,8803
8804,dragon,2,4,90,8804
8805,zombie,1,0,40,8805
8806,dragon,4,4,88,8806
8807,ghost,0,0,54,8807
8808,goblin,4,2,3,8808
8809,goblin,1,2,1,8809
8810,ghost,0,0,39,8810
8811,ghost,1,2,47,8811
8812,spider,4,4,44,8812
8813,dragon,4,2,94,8813
8814,spider,4,4,50,8814
8815,goblin,2,2,15,8815
8816,zombie,0,0,24,8816
8817,dragon,4,4,98,8817
8818,dragon,2,2,84,8818
8819,ghost,1,2,32,8819
8820,goblin,4,2,5,8820
8821,ghost,0,0,38,8821
8822,goblin,1,2,19,8822
8823,goblin,4,2,21,8823
8824,spider,4,4,57,8824
8825,ghost,1,2,47,8825
8826,goblin,3,2,20,8826
8827,spider,4,4,50,8827
8828,zombie,1,1,39,8828
8829,zombie,2,0,16,8829
8830,dragon,4,2,81,8830
8831,zombie,0,0,38,8831
8832,zombie,1,1,32,8832
8833,dragon,2,4,97,8833
8834,zombie,2,2,28,8834
8835,zombie,2,1,25,8835
8836,ghost,1,2,55,8836
8837,goblin,2,2,14,8837
8838,goblin,2,2,25,8838
8839,ghost,0,0,37,8839
8840,zombie,2,2,18,8840
8841,ghost,2,2,39,8841
8842,zombie,2,2,19,8842
8843,ghost,1,0,55,8843
8844,goblin,3,2,23,8844
8845,dragon,2,4,92,8845
8846,goblin,3,2,17,8846
8847,goblin,3,2,8,8847
8848,goblin,2,2,21,8848
8849,ghost,0,0,55,8849
8850,ghost,2,2,59,8850
8851,dragon,4,2,87,8851
8852,dragon,2,4,85,8852
8853,ghost,2,0,37,8853
8854,ghost,0,2,60,8854
8855,dragon,2,2,83,8855
8856,zombie,0,2,21,8856
8857,goblin,3,2,0,8857
8858,spider,4,4,41,8858
8859,dragon,2,2,97,8859
8860,dragon,4,4,82,8860
8861,dragon,2,4,83,8861
8862,zombie,0,2,10,8862
8863,zombie,1,1,30,8863
8864,goblin,2,2,8,8864
8865,zombie,0,0,21,8865
8866,dragon,2,2,85,8866
8867,ghost,1,2,31,8867
8868,goblin,3,2,27,8868
8869,dragon,2,4,87,8869
8870,spider,4,4,46,8870
8871,ghost,2,0,48,8871
8872,goblin,2,2,4,8872
8873,ghost,2,2,48,8873
8874,ghost,0,2,52,8874
8875,ghost,2,0,55,8875
8876,dragon,4,2,100,8876
8877,goblin,3,2,3,8877
8878,ghost,0,0,33,8878
8879,zombie,0,1,40,8879
8880,spider,4,4,69,8880
8881,goblin,3,2,3,8881
8882,ghost,1,0,31,8882
8883,goblin,1,2,13,8883
8884,spider,4,4,36,8884
8885,zombie,0,1,22,8885
8886,dragon,2,4,83,8886
8887,spider,4,4,61,8887
8888,zombie,1,2,23,8888
8889,zombie,2,1,33,8889
8890,zombie,1,1,16,8890
8891,zombie,2,1,29,8891
8892,goblin,3,2,26,8892
8893,ghost,1,0,35,8893
8894,spider,4,4,63,8894
8895,spider,4,4,41,8895
8896,dragon,4,4,80,8896
8897,ghost,2,2,53,8897
8898,goblin,1,2,1,8898
8899,ghost,0,2,53,8899
8900,goblin,3,2,15,8900
8901,ghost,2,0,38,8901
8902,ghost,0,0,36,8902
8903,spider,4,4,69,8903
8904,goblin,1,2,5,8904
8905,zombie,0,1,12,8905
8906,goblin,1,2,30,8906
8907,ghost,0,2,44,8907
8908,ghost,2,0,59,8908
8909,goblin,3,2,7,8909
8910,zombie,2,2,16,8910
8911,spider,4,4,65,8911
8912,ghost,2,2,57,8912
8913,dragon,2,4,84,8913
8914,dragon,4,2,96,8914
8915,spider,4,4,57,8915
8916,zombie,2,0,17,8916
8917,goblin,1,2,30,8917
8918,zombie,2,1,40,8918
8919,ghost,1,2,32,8919
8920,spider,4,4,42,8920
8921,zombie,0,2,25,8921
8922,ghost,1,2,36,8922
8923,zombie,2,0,19,8923
8924,dragon,4,4,81,8924
8925,ghost,0,2,40,8925
8926,spider,4,4,37,8926
8927,dragon,2,4,98,8927
8928,dragon,4,4,94,8928
8929,zombie,0,2,39,8929
8930,spider,4,4,39,8930
8931,ghost,2,0,41,8931
8932,zombie,0,0,18,8932
8933,dragon,2,2,93,8933
8934,goblin,2,2,11,8934
8935,spider,4,4,46,8935
8936,zombie,0,1,39,8936
8937,dragon,2,4,89,8937
8938,goblin,3,2,5,8938
8939,zombie,2,1,20,8939
8940,dragon,4,2,95,8940
8941,dragon,2,2,95,8941
8942,spider,4,4,66,8942
8943,ghost,1,2,40,8943
8944,ghost,1,2,33,8944
8945,goblin,4,2,10,8945
8946,dragon,2,4,100,8946
8947,spider,4,4,46,8947
8948,zombie,0,1,20,8948
8949,zombie,2,0,29,8949
8950,spider,4,4,60,8950
8951,ghost,0,0,53,8951
8952,zombie,1,1,28,8952
8953,ghost,1,2,53,8953
8954,spider,4,4,38,8954
8955,goblin,3,2,2,8955
8956,spider,4,4,60,8956
8957,dragon,2,2,92,8957
8958,spider,4,4,42,8958
8959,goblin,2,2,8,8959
8960,spider,4,4,58,8960
8961,zombie,2,0,31,8961
8962,spider,4,4,45,8962
8963,goblin,3,2,28,8963
8964,spider,4,4,51,8964
8965,goblin,1,2,2,8965
8966,dragon,4,4,83,8966
8967,ghost,2,2,52,8967
8968,dragon,2,2,95,8968
8969,goblin,1,2,25,8969
8970,spider,4,4,63,8970
8971,goblin,4,2,19,8971
8972,zombie,1,0,39,8972
8973,goblin,4,2,21,8973
8974,zombie,1,2,31,8974
8975,dragon,4,4,85,8975
8976,dragon,4,2,90,8976
8977,goblin,4,2,16,8977
8978,ghost,2,2,59,8978
8979,ghost,2,0,47,8979
8980,goblin,3,2,19,8980
8981,zombie,0,1,22,8981
8982,ghost,2,2,44,8982
8983,ghost,0,0,32,8983
8984,dragon,2,2,95,8984
8985,spider,4,4,52,8985
8986,spider,4,4,51,8986
8987,goblin,4,2,23,8987
8988,zombie,0,0,23,8988
8989,zombie,1,0,23,8989
8990,goblin,4,2,6,8990
8991,zombie,0,1,40,8991
8992,zombie,1,1,25,8992
8993,goblin,1,2,18,8993
8994,dragon,4,2,87,8994
8995,dragon,4,4,94,8995
8996,zombie,0,2,20,8996
8997,zombie,1,2,39,8997
8998,ghost,1,2,59,8998
8999,spider,4,4,53,8999
9000,ghost,1,2,52,9000
9001,spider,4,4,35,9001
9002,dragon,4,4,97,9002
9003,zombie,1,1,20,9003
9004,ghost,1,0,30,9004
9005,dragon,4,4,82,9005
9006,dragon,2,2,93,9006
9007,spider,4,4,64,9007
9008,goblin,2,2,0,9008
9009,zombie,0,0,26,9009
9010,zombie,2,0,40,9010
9011,dragon,4,2,95,9011
9012,goblin,1,2,20,9012
9013,spider,4,4,61,9013
9014,dragon,4,2,86,9014
9015,goblin,4,2,14,9015
9016,dragon,4,4,85,9016
9017,goblin,3,2,11,9017
9018,goblin,4,2,1,9018
9019,dragon,2,4,98,9019
9020,dragon,2,4,82,9020
9021,dragon,4,4,89,9021
9022,goblin,3,2,20,9022
9023,dragon,4,2,83,9023
9024,spider,4,4,43,9024
9025,dragon,4,2,88,9025
9026,goblin,3,2,12,9026
9027,dragon,2,4,83,9027
9028,dragon,4,2,97,9028
9029,ghost,0,2,45,9029
9030,dragon,4,2,83,9030
9031,ghost,2,0,42,9031
9032,dragon,4,2,83,9032
9033,goblin,3,2,15,9033
9034,goblin,3,2,13,9034
9035,goblin,2,2,20,9035
9036,zombie,0,0,22,9036
9037,dragon,2,4,93,9037
9038,zombie,2,1,36,9038
9039,zombie,1,0,18,9039
9040,spider,4,4,46,9040
9041,goblin,3,2,1,9041
9042,zombie,0,0,32,9042
9043,ghost,0,0,48,9043
9044,spider,4,4,69,9044
9045,ghost,0,2,47,9045
9046,ghost,0,0,37,9046
9047,spider,4,4,50,9047
9048,goblin,1,2,7,9048
9049,zombie,1,0,13,9049
9050,zombie,1,1,28,9050
9051,dragon,4,2,97,9051
9052,zombie,0,2,24,9052
9053,zombie,1,2,23,9053
9054,spider,4,4,48,9054
9055,spider,4,4,61,9055
9056,spider,4,4,67,9056
9057,goblin,1,2,23,9057
9058,spider,4,4,65,9058
9059,goblin,3,2,18,9059
9060,goblin,3,2,9,9060
9061,ghost,0,0,40,9061
9062,goblin,4,2,5,9062
9063,ghost,1,2,49,9063
9064,ghost,2,2,30,9064
9065,dragon,4,4,86,9065
9066,goblin,1,2,22,9066
9067,dragon,4,2,97,9067
9068,goblin,4,2,16,9068
9069,ghost,2,0,60,9069
9070,spider,4,4,40,9070
9071,zombie,2,1,34,9071
9072,goblin,4,2,20,9072
9073,dragon,4,2,99,9073
9074,ghost,2,0,41,9074
9075,zombie,2,0,39,9075
9076,zombie,0,1,14,9076
9077,goblin,3,2,27,9077
9078,zombie,2,1,27,9078
9079,dragon,2,2,95,9079
9080,zombie,1,1,35,9080
9081,dragon,2,2,100,9081
9082,spider,4,4,52,9082
9083,goblin,4,2,13,9083
9084,spider,4,4,67,9084
9085,dragon,2,2,80,9085
9086,ghost,1,0,33,9086
9087,zombie,2,0,12,9087
9088,dragon,4,4,98,9088
9089,goblin,2,2,30,9089
9090,goblin,4,2,6,9090
9091,dragon,4,4,88,9091
9092,ghost,0,0,52,9092
9093,spider,4,4,75,9093
9094,ghost,0,2,55,9094
9095,dragon,4,2,83,9095
9096,dragon,2,4,85,9096
9097,dragon,4,4,94,9097
9098,dragon,2,2,86,9098
9099,dragon,4,2,98,9099
9100,ghost,2,2,52,9100
9101,zombie,2,2,23,9101
9102,goblin,4,2,27,9102
9103,spider,4,4,71,9103
9104,dragon,4,4,86,9104
9105,dragon,4,2,90,9105
9106,goblin,4,2,25,9106
9107,dragon,4,2,87,9107
9108,spider,4,4,75,9108
9109,zombie,1,2,15,9109
9110,spider,4,4,57,9110
9111,goblin,3,2,26,9111
9112,ghost,2,2,39,9112
9113,dragon,2,4,83,9113
9114,dragon,2,2,98,9114
9115,dragon,2,2,94,9115
9116,spider,4,4,51,9116
9117,zombie,2,2,36,9117
9118,spider,4,4,57,9118
9119,dragon,2,2,96,9119
9120,dragon,2,2,88,9120
9121,zombie,2,0,20,9121
9122,ghost,2,0,55,9122
9123,goblin,4,2,1,9123
9124,zombie,2,0,40,9124
9125,zombie,1,0,40,9125
9126,ghost,0,0,39,9126
9127,goblin,3,2,10,9127
9128,goblin,3,2,16,9128
9129,goblin,3,2,23,9129
9130,spider,4,4,65,9130
9131,zombie,2,0,37,9131
9132,dragon,4,4,85,9132
9133,spider,4,4,39,9133
9134,goblin,3,2,8,9134
9135,dragon,2,2,96,9135
9136,ghost,0,0,49,9136
9137,zombie,1,1,39,9137
9138,spider,4,4,60,9138
9139,zombie,0,0,26,9139
9140,dragon,2,2,81,9140
9141,ghost,2,0,45,9141
9142,goblin,1,2,25,9142
9143,dragon,4,2,86,9143
9144,dragon,4,2,90,9144
9145,ghost,0,2,39,9145
9146,goblin,2,2,24,9146
9147,goblin,3,2,6,9147
9148,zombie,2,1,25,9148
9149,spider,4,4,42,9149
9150,goblin,4,2,27,9150
9151,zombie,2,1,14,9151
9152,goblin,1,2,16,9152
9153,zombie,0,2,13,9153
9154,spider,4,4,65,9154
9155,dragon,4,4,80,9155
9156,spider,4,4,62,9156
9157,spider,4,4,75,9157
9158,zombie,0,0,12,9158
9159,ghost,0,0,58,9159
9160,goblin,2,2,0,9160
9161,ghost,0,2,53,9161
9162,ghost,1,2,36,9162
9163,goblin,1,2,23,9163
9164,goblin,4,2,2,9164
9165,ghost,0,0,60,9165
9166,spider,4,4,50,9166
9167,spider,4,4,39,9167
9168,dragon,4,2,82,9168
9169,dragon,2,2,82,9169
9170,dragon,4,2,81,9170
9171,zombie,0,1,12,9171
9172,ghost,2,0,39,9172
9173,zombie,2,2,25,9173
9174,goblin,3,2,1,9174
9175,zombie,0,1,17,9175
9176,zombie,1,2,16,9176
9177,spider,4,4,59,9177
9178,dragon,4,2,82,9178
9179,dragon,4,4,87,9179
9180,dragon,2,2,89,9180
9181,goblin,2,2,20,9181
9182,ghost,1,0,49,9182
9183,dragon,4,2,96,9183
9184,goblin,3,2,9,9184
9185,zombie,0,2,12,9185
9186,ghost,0,0,36,9186
9187,dragon,2,2,90,9187
9188,dragon,2,2,84,9188
9189,spider,4,4,40,9189
9190,dragon,2,4,98,9190
9191,ghost,2,0,35,9191
9192,ghost,2,0,44,9192
9193,dragon,4,4,95,9193
9194,goblin,3,2,7,9194
9195,ghost,2,2,53,9195
9196,dragon,2,4,100,9196
9197,spider,4,4,73,9197
9198,goblin,4,2,9,9198
9199,spider,4,4,75,9199
9200,dragon,4,2,99,9200
9201,dragon,2,4,92,9201
9202,dragon,4,2,93,9202
9203,goblin,4,2,18,9203
9204,ghost,2,2,43,9204
9205,spider,4,4,64,9205
9206,dragon,2,4,92,9206
9207,zombie,2,0,22,9207
9208,dragon,2,4,86,9208
9209,zombie,0,1,29,9209
9210,goblin,4,2,2,9210
9211,spider,4,4,57,9211
9212,goblin,2,2,7,9212
9213,spider,4,4,53,9213
